url,id,impact,description,help,helpUrl,selector,html,failureSummary
"https://www.hiexperience.es","heading-order","moderate","Ensure the order of headings is semantically correct","Heading levels should only increase by one","https://dequeuniversity.com/rules/axe/4.11/heading-order?application=axeAPI","#block-9e59dda84e8e30682363 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > h3","<h3 style=""white-space:pre-wrap;"">1. Visibilidad del Estado del Sistema</h3>","Fix any of the following:   Heading order invalid"
"https://www.hiexperience.es","scrollable-region-focusable","serious","Ensure elements that have scrollable content are accessible by keyboard","Scrollable region must have keyboard access","https://dequeuniversity.com/rules/axe/4.11/scrollable-region-focusable?application=axeAPI","#CybotCookiebotDialogBodyContent","<div id=""CybotCookiebotDialogBodyContent"" class=""CybotCookiebotScrollArea"">","Fix any of the following:   Element should have focusable content   Element should be focusable"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI",".sqsrte-text-color--custom > strong","<strong>contactar con nuestros expertos</strong>","Fix any of the following:   Element has insufficient color contrast of 5.91 (foreground color: #2267a5, background color: #ffffff, font size: 14.2pt (18.9232px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1632236384914_14041 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small","<p class=""sqsrte-small"" style=""white-space:pre-wrap;"">¿Tienes un proyecto?</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1632236384914_8424 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small","<p class=""sqsrte-small"" style=""white-space:pre-wrap;"">¿Quieres trabajar con nosotros?</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","heading-order","moderate","Ensure the order of headings is semantically correct","Heading levels should only increase by one","https://dequeuniversity.com/rules/axe/4.11/heading-order?application=axeAPI","h3:nth-child(2)","<h3 style=""white-space:pre-wrap;"">1.&nbsp;<strong>Bajas tasas de conversión</strong></h3>","Fix any of the following:   Heading order invalid"
"https://www.hiexperience.es","scrollable-region-focusable","serious","Ensure elements that have scrollable content are accessible by keyboard","Scrollable region must have keyboard access","https://dequeuniversity.com/rules/axe/4.11/scrollable-region-focusable?application=axeAPI","#CybotCookiebotDialogBodyContent","<div id=""CybotCookiebotDialogBodyContent"" class=""CybotCookiebotScrollArea"">","Fix any of the following:   Element should have focusable content   Element should be focusable"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1632236384914_14041 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small","<p class=""sqsrte-small"" style=""white-space:pre-wrap;"">¿Tienes un proyecto?</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1632236384914_8424 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small","<p class=""sqsrte-small"" style=""white-space:pre-wrap;"">¿Quieres trabajar con nosotros?</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1647546319667_4388 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small:nth-child(1)","<p style=""text-align:right;white-space:pre-wrap;"" class=""sqsrte-small"">© Hi Experience 2025</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","heading-order","moderate","Ensure the order of headings is semantically correct","Heading levels should only increase by one","https://dequeuniversity.com/rules/axe/4.11/heading-order?application=axeAPI","h3:nth-child(2)","<h3 style=""white-space:pre-wrap;""><strong>1. Ignorar el poder de la investigación de usuarios</strong></h3>","Fix any of the following:   Heading order invalid"
"https://www.hiexperience.es","scrollable-region-focusable","serious","Ensure elements that have scrollable content are accessible by keyboard","Scrollable region must have keyboard access","https://dequeuniversity.com/rules/axe/4.11/scrollable-region-focusable?application=axeAPI","#CybotCookiebotDialogBodyContent","<div id=""CybotCookiebotDialogBodyContent"" class=""CybotCookiebotScrollArea"">","Fix any of the following:   Element should have focusable content   Element should be focusable"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1632236384914_14041 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small","<p class=""sqsrte-small"" style=""white-space:pre-wrap;"">¿Tienes un proyecto?</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1632236384914_8424 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small","<p class=""sqsrte-small"" style=""white-space:pre-wrap;"">¿Quieres trabajar con nosotros?</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1647546319667_4388 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small:nth-child(1)","<p style=""text-align:right;white-space:pre-wrap;"" class=""sqsrte-small"">© Hi Experience 2025</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","scrollable-region-focusable","serious","Ensure elements that have scrollable content are accessible by keyboard","Scrollable region must have keyboard access","https://dequeuniversity.com/rules/axe/4.11/scrollable-region-focusable?application=axeAPI","#CybotCookiebotDialogBodyContent","<div id=""CybotCookiebotDialogBodyContent"" class=""CybotCookiebotScrollArea"">","Fix any of the following:   Element should have focusable content   Element should be focusable"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1632236384914_14041 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small","<p class=""sqsrte-small"" style=""white-space:pre-wrap;"">¿Tienes un proyecto?</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1632236384914_8424 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small","<p class=""sqsrte-small"" style=""white-space:pre-wrap;"">¿Quieres trabajar con nosotros?</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
"https://www.hiexperience.es","color-contrast-enhanced","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AAA enhanced contrast ratio thresholds","Elements must meet enhanced color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast-enhanced?application=axeAPI","#block-yui_3_17_2_1_1647546319667_4388 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > .sqsrte-small:nth-child(1)","<p style=""text-align:right;white-space:pre-wrap;"" class=""sqsrte-small"">© Hi Experience 2025</p>","Fix any of the following:   Element has insufficient color contrast of 5.31 (foreground color: #808080, background color: #000000, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 7:1"
